"id","name","description","vibeTags","types","latitude","longitude","activityHours"
"3593bb04-8ed5-4500-a4d4-102fc885af1e","City Park, The Global City","Là công viên – tổ hợp giải trí siêu rộng nằm trong khu đô thị The Global City, mang vibe hiện đại kiểu “urban playground” kết hợp không gian xanh và hoạt động vui chơi. Bên trong có rất nhiều trải nghiệm như go-kart (đường đua lớn kiểu mini F1), VR, game tương tác, khu thể thao, khu sự kiện và nhạc nước, nên không phải kiểu công viên đi dạo bình thường mà thiên về chơi + trải nghiệm. Thường đông vào buổi tối và cuối tuần. Có khu ăn uống, food stall trong công viên.","{Loud,""Family Friendly"",Outdoor}","{Park}","10.79855","106.77206","10:00 - 22:00"
"ChIJfSHhEFatNTERH5fYZpUl_bw","Shogun Royal City","Đồ ăn tươi ngon, thịt chất lượng, cắt vừa miếng và tẩm ướp đậm đà, nướng lên rất thơm. Các món ăn kèm như cơm trộn thố đá, kim chi và rau đều được chuẩn bị đầy đủ, hương vị hài hòa và dễ ăn. Không gian gọn gàng, món lên đẹp mắt, phù hợp đi ăn nhóm hoặc hẹn hò.","{Loud}","{yakiniku_restaurant,japanese_restaurant,restaurant,point_of_interest,food,establishment,Restaurant}","21.0015016","105.8172145","[""Monday: 10:00 AM – 10:00 PM"",""Tuesday: 10:00 AM – 10:00 PM"",""Wednesday: 10:00 AM – 10:00 PM"",""Thursday: 10:00 AM – 10:00 PM"",""Friday: 10:00 AM – 10:00 PM"",""Saturday: 9:30 AM – 10:00 PM"",""Sunday: 9:30 AM – 10:00 PM""]"
"ab7c707d-8e52-4bb0-a227-705956db33eb","목구멍 MOGGUMUNG KOREAN BBQ THẢO ĐIỀN","목구멍 MOGGUMUNG Korean BBQ Thảo Điền là quán nướng Hàn kiểu all-you-can-eat (buffet) với vibe rất sôi động, thường có nhạc và không khí khá “quẩy” đúng kiểu ăn BBQ Hàn đông người. Không gian rộng, bàn nướng tại chỗ, rất hợp đi nhóm bạn hoặc tụ tập tối. Menu tập trung vào thịt nướng (ba chỉ, bò, sườn…), panchan, salad bar và một số món ăn kèm; chất lượng thịt được đánh giá ổn định và là điểm mạnh của quán. Giá thường ở mức tầm trung dạng buffet, nên khá “đáng tiền” nếu đi ăn nhiều. Quán rất đông vào buổi tối và cuối tuần, gần như lúc nào cũng kín bàn vì concept buffet + có nhạc khá thu hút.","{Cozy,Chill,Loud,Aesthetic,""Family Friendly""}","{Restaurant}","10.80401","106.73735","11:00 - 23:00"
"a8158088-417e-44d6-a8e2-594d510c8aa7","Phaya Thai Spa ","Phaya Thai Spa là spa mang phong cách Thái với không gian gần gũi thiên nhiên, hơi “resort mini” ẩn trong hẻm, tạo cảm giác thư giãn ngay từ lúc bước vào. Menu đa dạng từ massage body, bấm huyệt, đá nóng đến các liệu trình thảo mộc, giá tầm trung và khá phổ biến ở khu Thảo Điền. Quán thường đông vào buổi tối và cuối tuần, nổi bật với kỹ thuật massage mạnh – chuẩn kiểu Thái, giúp giãn cơ và giảm stress rõ rệt, dù trải nghiệm có thể hơi “đau lúc làm – sướng lúc xong”.","{Aesthetic,Vintage,Cozy,Chill,""Family Friendly""}","{Lounge}","10.80457","106.74518","10:00 - 22:00 "
"5a8702dd-a727-43ad-8c68-da8afada8367","Campspace Coffee (Coffee & WorkSpace)","Mô hình kết hợp cafe và workspace chuyên dụng phù hợp cho học sinh, sinh viên và freelancer tại Thủ Đức. Nổi bật với không gian yên tĩnh, có hệ thống phòng họp riêng đầy đủ trang thiết bị cho meeting, workshop từ 20 – 70 người và sân thượng (rooftop) cực ""chill"" để thư giãn. Đặc biệt có chính sách miễn phí tiền phòng dựa trên số lượng đồ uống đặt trước.","{Cozy,Quiet}","{Cafe,Work,Workspace,study}","10.84622665105085","106.80404","Cả ngày (07:00 - 23:00)"
"ChIJywTg5EErdTERmAN6woVATyk","CHOÁY Nướng","Quán nướng style Đà Lạt nằm ngay Song Hành, Quận 12. Chuyên phục vụ các món nướng BBQ, lẩu và hải sản, ngon, tươi, giá cả hợp lý so với lượng thức ăn, món lên nhanh, nhân viên phục vụ chu đáo. Không gian ngoài trời, thoáng mát, rộng rãi, phù hợp đi gia đình hoặc tụ tập bạn bè. Thứ 7, Chủ nhật và ngày lễ thường rất đông.","{Chill,Loud,Vintage,""Family Friendly"",Outdoor}","{restaurant,food,point_of_interest,establishment,Restaurant}","10.8633463","106.6039031","Tối (16:00 - 23:30)"
"c8b12fa8-3a3f-4ba8-bc6f-122b6a605dbc","Mật Pet Farm","Mật Pet Farm - Sài Gòn là mô hình pet farm + cafe thú cưng mini khá hot gần Thảo Điền, vibe rất dễ thương. Không gian dạng sân vườn mở, có nhiều chó, mèo (husky, corgi, mèo Anh lông ngắn…) để chơi và chụp ảnh, đúng kiểu “pet lover paradise” thu nhỏ. Có phục vụ đồ uống cơ bản (cafe, trà, nước), giá tầm trung, chủ yếu để ngồi chill trong lúc chơi với thú cưng. Thường đông vào chiều và cuối tuần, nhất là nhóm bạn hoặc gia đình có trẻ nhỏ.","{Loud,Vintage,Outdoor,""Family Friendly"",""Pet Friendly""}","{Park,Cafe}","10.79824","106.77167","08:00 - 20:00"
"c74b8992-d90d-4089-adc0-1a5b52c0ed2d","Sir Mít Tea & Coffee","Là quán cafe nhỏ xinh mang vibe dễ thương, hơi “local chill” với không gian đơn giản, thoáng và phù hợp ngồi nhẹ nhàng ở Thảo Điền. Menu chủ yếu là trà, cà phê, matcha, nước trái cây, giá khá mềm so với khu vực. Quán mở ra với mục đích cứu trợ động vật.","{Cozy,Romantic,Chill,Aesthetic,Vintage,""Family Friendly"",""Pet Friendly""}","{Cafe}","10.81281","106.73211","08:00  -23:00"
"ChIJe022LgAvdTERAe8a40jgkZY","Ô Bun Cha - Quận 10","Quán bún chả phù hợp ăn trưa và ăn tối ở quận 10. Món ăn đậm vị, phục vụ nhanh, có thể ăn tại chỗ hoặc mang đi. Phù hợp ăn một mình hoặc đi nhóm nhỏ, chỗ đậu xe thuận tiện.","{Chill,""Family Friendly"",""Pet Friendly"",Minimalist}","{asian_restaurant,restaurant,point_of_interest,food,establishment,Restaurant,""Fast Food"",""Fine Dining""}","10.7673018","106.6673619","[""Monday: 7:15 AM – 9:30 PM"",""Tuesday: 7:15 AM – 9:30 PM"",""Wednesday: 7:15 AM – 9:30 PM"",""Thursday: 7:15 AM – 9:30 PM"",""Friday: 7:15 AM – 9:30 PM"",""Saturday: 7:15 AM – 9:30 PM"",""Sunday: 7:15 AM – 9:30 PM""]"
"ChIJjYjXhL6tNTER6tHU2-s0pUQ","Cheka Cafe","Quán cafe check-in phù hợp chụp ảnh và tụ tập bạn bè tại khu Dương Nội. Không gian nhiều concept (nàng thơ, cổ điển, sang trọng), decor chăm chút, có cho thuê trang phục.","{Romantic,Cozy,Casual,Trendy}","{cafe,playground,food,point_of_interest,establishment,Cafe}","20.9788739","105.759863","[""Monday: 7:00 AM – 11:00 PM"",""Tuesday: 7:00 AM – 11:00 PM"",""Wednesday: 7:00 AM – 11:00 PM"",""Thursday: 7:00 AM – 11:00 PM"",""Friday: 7:00 AM – 11:00 PM"",""Saturday: 7:00 AM – 11:00 PM"",""Sunday: 7:00 AM – 11:00 PM""]"
"ChIJUcwZhW4pdTER9GsAao2Rwlw","Tiệm cà phê Chốn Bình Yên Gò Vấp","Không gian cafe ẩn mình trong hẻm nhỏ mang đúng tinh thần ""đi trốn"" giữa lòng Gò Vấp. Quán được thiết kế theo phong cách mộc mạc với nội thất gỗ, nhiều góc ngồi riêng tư và yên tĩnh; cực kỳ phù hợp cho những ai cần sự tập trung để làm việc hoặc đọc sách. Nước uống được trình bày chỉn chu, vị thanh nhẹ.","{Quiet,Peace,Vintage,Minimalist}","{Cafe}","10.8435866","106.6341832","[""Monday: 8:00 AM – 11:00 PM"",""Tuesday: 8:00 AM – 11:00 PM"",""Wednesday: 8:00 AM – 11:00 PM"",""Thursday: 8:00 AM – 11:00 PM"",""Friday: 8:00 AM – 11:00 PM"",""Saturday: 8:00 AM – 11:00 PM"",""Sunday: 8:00 AM – 11:00 PM""]"
"cc2dee25-36e2-4627-924e-7c41f0e32636","Mật Pet Farm","Mật Pet Farm - Sài Gòn là mô hình pet farm + cafe thú cưng mini khá hot gần Thảo Điền, vibe rất dễ thương. Không gian dạng sân vườn mở, có nhiều chó, mèo (husky, corgi, mèo Anh lông ngắn…) để chơi và chụp ảnh, đúng kiểu “pet lover paradise” thu nhỏ. Có phục vụ đồ uống cơ bản (cafe, trà, nước), giá tầm trung, chủ yếu để ngồi chill trong lúc chơi với thú cưng. Thường đông vào chiều và cuối tuần, nhất là nhóm bạn hoặc gia đình có trẻ nhỏ.","{Loud,Vintage,Outdoor,""Family Friendly"",""Pet Friendly""}","{Park,Cafe}","10.79824","106.77167","08:00 - 20:00"
"ChIJK3kPxb0ndTERR9RwBPTNTwE","Lẩu Chay Healthy - Buffet Lẩu Rau Nấm LÀNH","Địa điểm ăn uống sức khỏe phù hợp cho gia đình, người ăn chay và nhóm bạn tại Thủ Đức. Nổi bật với quầy line rau nấm dài 4m hơn 40 loại tươi sạch, 8 vị nước lẩu hầm hoàn toàn từ rau củ tự nhiên và mức giá chỉ từ 89k. Đặc biệt có chính sách miễn phí cho người trên 65 tuổi và trẻ em dưới 1m3, không gian ấm cúng lý tưởng để sum vầy.","{""Family Friendly"",Cozy}","{Restaurant,nhahangchay,chay,vegan_restaurant,buffet}","10.8483872412926","106.76609","Cả ngày (11:00 - 22:00)"
"ChIJr1nMVcQudTERkOZjzh4u79Q","Viva To Go Kingdom","Quán cafe phù hợp gặp gỡ và ngồi nghỉ ngơi. Không gian thoải mái, có chỗ ngồi ngoài trời, cà phê ổn định. Phù hợp đi nhóm, có chỗ đậu xe miễn phí.","{Loud,Modern,Outdoor,""Pet Friendly"",""Family Friendly""}","{cafe,food,point_of_interest,establishment,Cafe,Bakery,Workspace}","10.7773855","106.661381","[""Monday: 6:00 AM – 10:00 PM"",""Tuesday: 6:00 AM – 10:00 PM"",""Wednesday: 6:00 AM – 10:00 PM"",""Thursday: 6:00 AM – 10:00 PM"",""Friday: 6:00 AM – 10:00 PM"",""Saturday: 6:00 AM – 10:00 PM"",""Sunday: 6:00 AM – 10:00 PM""]"
"ea8b8adb-873d-4347-9380-bffd304229e5","Mật Pet Farm","Mật Pet Farm - Sài Gòn là mô hình pet farm + cafe thú cưng mini khá hot gần Thảo Điền, vibe rất dễ thương. Không gian dạng sân vườn mở, có nhiều chó, mèo (husky, corgi, mèo Anh lông ngắn…) để chơi và chụp ảnh, đúng kiểu “pet lover paradise” thu nhỏ. Có phục vụ đồ uống cơ bản (cafe, trà, nước), giá tầm trung, chủ yếu để ngồi chill trong lúc chơi với thú cưng. Thường đông vào chiều và cuối tuần, nhất là nhóm bạn hoặc gia đình có trẻ nhỏ.","{Loud,Vintage,Outdoor,""Family Friendly"",""Pet Friendly""}","{Park,Cafe}","10.79824","106.77167","08:00 - 20:00"
"fe517c90-4081-4caa-898d-c3280e85f9ee","Mật Pet Farm","Mật Pet Farm - Sài Gòn là mô hình pet farm + cafe thú cưng mini khá hot gần Thảo Điền, vibe rất dễ thương. Không gian dạng sân vườn mở, có nhiều chó, mèo (husky, corgi, mèo Anh lông ngắn…) để chơi và chụp ảnh, đúng kiểu “pet lover paradise” thu nhỏ. Có phục vụ đồ uống cơ bản (cafe, trà, nước), giá tầm trung, chủ yếu để ngồi chill trong lúc chơi với thú cưng. Thường đông vào chiều và cuối tuần, nhất là nhóm bạn hoặc gia đình có trẻ nhỏ.","{Loud,Vintage,Outdoor,""Family Friendly"",""Pet Friendly""}","{Park,Cafe}","10.79824","106.77167","08:00 - 20:00"
"6dc610bb-a00a-4813-8ad8-43f193c4e364","Mật Pet Farm","Mật Pet Farm - Sài Gòn là mô hình pet farm + cafe thú cưng mini khá hot gần Thảo Điền, vibe rất dễ thương. Không gian dạng sân vườn mở, có nhiều chó, mèo (husky, corgi, mèo Anh lông ngắn…) để chơi và chụp ảnh, đúng kiểu “pet lover paradise” thu nhỏ. Có phục vụ đồ uống cơ bản (cafe, trà, nước), giá tầm trung, chủ yếu để ngồi chill trong lúc chơi với thú cưng. Thường đông vào chiều và cuối tuần, nhất là nhóm bạn hoặc gia đình có trẻ nhỏ.","{Loud,Vintage,Outdoor,""Family Friendly"",""Pet Friendly""}","{Park,Cafe}","10.79824","106.77167","08:00 - 20:00"
"6296fb65-e28a-4497-90a8-3141a2d00092","Mật Pet Farm","Mật Pet Farm - Sài Gòn là mô hình pet farm + cafe thú cưng mini khá hot gần Thảo Điền, vibe rất dễ thương. Không gian dạng sân vườn mở, có nhiều chó, mèo (husky, corgi, mèo Anh lông ngắn…) để chơi và chụp ảnh, đúng kiểu “pet lover paradise” thu nhỏ. Có phục vụ đồ uống cơ bản (cafe, trà, nước), giá tầm trung, chủ yếu để ngồi chill trong lúc chơi với thú cưng. Thường đông vào chiều và cuối tuần, nhất là nhóm bạn hoặc gia đình có trẻ nhỏ.","{Loud,Vintage,Outdoor,""Family Friendly"",""Pet Friendly""}","{Park,Cafe}","10.79824","106.77167","08:00 - 20:00"
"83b72a4e-d42e-425c-ba26-8afa6576f2cb","Mật Pet Farm","Mật Pet Farm - Sài Gòn là mô hình pet farm + cafe thú cưng mini khá hot gần Thảo Điền, vibe rất dễ thương. Không gian dạng sân vườn mở, có nhiều chó, mèo (husky, corgi, mèo Anh lông ngắn…) để chơi và chụp ảnh, đúng kiểu “pet lover paradise” thu nhỏ. Có phục vụ đồ uống cơ bản (cafe, trà, nước), giá tầm trung, chủ yếu để ngồi chill trong lúc chơi với thú cưng. Thường đông vào chiều và cuối tuần, nhất là nhóm bạn hoặc gia đình có trẻ nhỏ.","{Loud,Vintage,Outdoor,""Family Friendly"",""Pet Friendly""}","{Park,Cafe}","10.79824","106.77167","08:00 - 20:00"
"f7888bce-6986-4d50-bea9-a450d20c62fd","Daddy Cool Diner","Daddy Cool là một trong những quán bar – club nổi bật tại khu Thảo Điền, mang vibe sôi động và hiện đại, rất phù hợp cho những buổi tối “quẩy nhẹ” cùng bạn bè. Quán có không gian thiết kế theo phong cách retro pha hiện đại, ánh đèn neon và khu vực dance floor tạo nên bầu không khí náo nhiệt. Âm nhạc chủ yếu là house, hip-hop và commercial, thường có DJ biểu diễn vào buổi tối, khiến nơi đây trở thành điểm đến quen thuộc của cộng đồng expat và giới trẻ Sài Gòn.","{Aesthetic,Cozy,Modern,Chill,""Family Friendly"",Outdoor}","{Cafe}","10.79853","106.77221","10:00 - 22:00"
"0b6bee8c-8cea-48dd-a2ef-4e7f34ac63d0","Queen Plaza Tân Bình","Không gian làm việc chung hiện đại ở Bình Thạnh, phù hợp freelancer và team nhỏ. Setup bàn ghế thoải mái, nhiều ổ điện, có phòng họp riêng. Giá theo giờ.","{""Family Friendly"",Modern,""Live Music"",Quiet}","{Restaurant}","10.79444069057042","106.6632371714794","Cả ngày (08:00 - 23:00)"
"d8c2692b-aab2-4bf3-88b9-95500b76dbe0","La Creme - Finest Ice Cream","La Creme Finest Ice Cream là tiệm kem mang phong cách sang trọng và tinh tế tại khu vực Thảo Điền, tạo cảm giác nhẹ nhàng và thư giãn. Menu nổi bật với các dòng kem thủ công cao cấp như pistachio, vanilla, chocolate và các vị trái cây tự nhiên, đi kèm cà phê và đồ uống mát lạnh, mức giá tầm trung–cao. Quán thường đông vào buổi tối và cuối tuần, gây ấn tượng bởi hương vị kem mịn màng, nguyên liệu chất lượng và cách trình bày đẹp mắt.
","{Cozy,Chill,Quiet,Aesthetic,""Family Friendly""}","{""Dessert Shop""}","10.80486","106.73936","10:00 - 22:00"
"2fa52e85-f408-41db-804c-c3528c49fe3d","The Butter Bake","The Butter Bake là tiệm bánh nhỏ xinh ở Thảo Điền, mang vibe ngọt ngào và hơi “Hàn xẻng” với nhiều góc chụp ảnh dễ thương. Menu nổi bật với các loại bánh bơ, bánh kem mini và bánh thiết kế theo trend, giá tầm trung, rất hợp mua mang đi hoặc làm quà. Quán thường đông vào buổi chiều và cuối tuần, ghi điểm nhờ tạo hình bánh đáng yêu và màu sắc bắt mắt.","{""Pet Friendly"",Cozy,Chill,Aesthetic}","{Cafe,Bakery,""Dessert Shop""}","10.80417","106.72926","10:00 - 19:00"
"ChIJ-4HZ85QndTERSfgza3oU_Oc","Phá lấu Linh Đông","Quán ăn vặt vỉa hè phù hợp ăn nhanh hoặc mua mang về tại đường Linh Đông, Thủ Đức. Nổi bật với nước dùng thơm béo đậm đà cốt dừa, lòng chế biến mềm và giữ được hương vị đặc trưng truyền thống.","{""Family Friendly""}","{bistro,restaurant,point_of_interest,food,establishment}","10.8555948","106.7493673","Cả ngày (09:00 - 21:00)"
"b305b9fc-96d3-4402-9a87-0821c2ac2c0f","M Village Living Nguyễn Văn Hưởng","Là dạng serviced apartment mang phong cách tối giản, hiện đại, đúng “chất M Village” với không gian sạch sẽ, tinh tế và khá yên tĩnh giữa Thảo Điền. Không gian phòng đầy đủ tiện nghi như bếp nhỏ, ban công, khu sinh hoạt riêng – phù hợp ở dài ngày hoặc làm việc remote. Giá ở mức tầm trung, khá hợp lý so với khu vực, đặc biệt được đánh giá cao về độ sạch, thoải mái và tiện nghi. Nơi này phù hợp cho người thích ở kiểu “homey nhưng vẫn có gu”, thường được chọn bởi expat hoặc người làm việc dài hạn; điểm cộng là yên tĩnh, nhiều ánh sáng tự nhiên, nhưng vibe sẽ thiên về ở hơn là trải nghiệm kiểu khách sạn.","{Cozy,Chill,Aesthetic,Vintage,Outdoor,""Family Friendly""}","{Lounge}","11.80961","105.72567","Open 24/7"
